id,float_id,latitude,longitude,depth,temperature,salinity,month,year,date
358,5906489,32.8484,16.0294,40,25.12,37.2,7,2024,2024-07-13
359,5906486,1.7785,-21.8826,26,25.01,36.58,3,2024,2024-03-25
360,5906478,-42.1511,-94.5818,32,7.4,34.23,12,2024,2024-12-11
361,5906489,59.6499,-55.0384,34,18.58,35.15,11,2024,2024-11-06
362,5906477,-8.2525,60.1255,130,18.26,35.68,5,2024,2024-05-14
363,5906481,66.5885,89.1705,74,-1.35,32.0,1,2025,2025-01-11
364,5906478,22.3673,1.7914,1947,2.0,36.9,3,2024,2024-03-25
365,5906471,36.4435,-19.8447,35,12.71,34.59,5,2024,2024-05-16
366,5906482,65.4576,-0.8628,771,-2.0,33.65,7,2024,2024-07-17
367,5906488,-6.7892,-86.6553,10,27.15,34.91,1,2025,2025-01-09
368,5906474,7.1663,-178.7718,27,26.27,34.25,1,2025,2025-01-01
369,5906483,-1.6827,-178.9541,296,16.0,35.26,3,2024,2024-03-26
370,5906478,-0.0688,-107.6983,303,14.26,35.18,6,2024,2024-06-20
371,5906473,37.495,17.2775,1113,2.0,38.95,8,2024,2024-08-04
372,5906485,11.3514,-41.5721,19,25.34,36.6,6,2024,2024-06-26
373,5906489,-14.4819,70.864,300,9.84,35.94,1,2024,2024-01-13
374,5906472,-37.8945,32.6016,11,5.97,34.16,12,2024,2024-12-25
375,5906483,33.7087,-28.7505,399,-2.0,35.38,2,2025,2025-02-17
376,5906485,-49.379,-21.6544,15,0.38,33.98,3,2024,2024-03-16
377,5906473,32.5845,23.3443,92,10.86,33.78,5,2024,2024-05-09
378,5906471,8.9594,91.7892,173,9.42,35.01,10,2024,2024-10-28
379,5906489,-7.5006,-32.0887,1901,2.92,38.56,4,2024,2024-04-26
380,5906474,41.1058,-14.8239,763,-2.0,36.01,6,2024,2024-06-13
381,5906488,5.9747,-174.1738,30,26.83,34.13,8,2024,2024-08-13
382,5906489,74.2271,67.5728,87,3.12,33.22,11,2024,2024-11-28
383,5906480,-42.8758,-88.9206,81,8.21,33.97,9,2024,2024-09-26
384,5906483,60.3364,-44.8472,494,2.67,36.15,2,2025,2025-02-09
385,5906476,5.2124,-147.3854,113,21.1,34.54,5,2024,2024-05-08
386,5906483,38.2249,29.1948,18,16.28,38.18,2,2025,2025-02-18
387,5906476,-1.6988,-95.172,95,21.91,35.16,7,2024,2024-07-18
388,5906475,-10.4636,116.3733,477,6.47,35.97,3,2024,2024-03-21
389,5906485,-42.6683,46.8425,13,12.19,34.15,1,2024,2024-01-16
390,5906486,8.0121,114.3095,130,13.58,35.29,1,2024,2024-01-02
391,5906482,40.0013,27.5698,294,10.35,38.11,4,2024,2024-04-17
392,5906489,50.7424,-68.2148,694,-2.0,35.31,3,2024,2024-03-25
393,5906473,48.4489,-58.4154,130,7.36,36.05,4,2024,2024-04-17
394,5906489,26.8513,-24.4612,116,21.58,36.25,2,2024,2024-02-13
395,5906488,-7.1849,-84.9447,338,13.01,35.1,11,2024,2024-11-13
396,5906487,-49.2024,161.3407,48,1.37,34.4,1,2025,2025-01-29
397,5906484,-4.1802,-139.7943,431,13.55,35.04,2,2025,2025-02-16
398,5906482,30.3029,6.2842,112,11.12,39.02,4,2024,2024-04-23
399,5906482,-5.1073,-124.155,26,29.84,34.9,1,2025,2025-01-20
400,5906471,47.5844,-82.2604,337,-2.0,34.06,2,2024,2024-02-07
401,5906485,24.0671,-115.9236,1723,2.0,36.54,2,2025,2025-02-26
402,5906476,59.8365,58.1731,1570,2.0,36.55,3,2025,2025-03-29
403,5906472,65.5368,18.728,413,-2.0,32.93,6,2024,2024-06-17
404,5906485,36.524,26.8291,293,6.9,37.46,12,2024,2024-12-07
405,5906487,-51.9861,170.5901,59,4.61,33.94,12,2024,2024-12-04
406,5906470,-2.6927,-25.1899,1684,6.26,38.4,2,2025,2025-02-07
407,5906471,-27.8066,90.7906,36,20.58,35.28,3,2025,2025-03-12
408,5906475,17.8435,-46.7894,55,23.2,35.72,2,2025,2025-02-17
409,5906480,-5.6205,113.9779,838,2.16,36.82,3,2024,2024-03-06
410,5906475,44.9366,34.2713,1786,2.0,38.82,11,2024,2024-11-26
411,5906489,65.5195,174.5686,406,-2.0,30.82,11,2024,2024-11-28
412,5906481,44.2776,-100.9242,92,18.09,34.66,1,2024,2024-01-10
413,5906476,-2.4076,-55.3483,977,4.92,37.74,10,2024,2024-10-30
414,5906484,16.8361,-52.5566,148,18.37,35.8,3,2025,2025-03-12
415,5906485,23.0108,-69.7643,1384,2.0,35.44,9,2024,2024-09-15
416,5906470,29.0752,-10.6023,1572,6.25,37.52,9,2024,2024-09-19
417,5906480,74.6582,138.7305,15,0.65,33.6,1,2025,2025-01-17
418,5906486,74.5365,77.8079,1073,2.0,33.1,3,2024,2024-03-22
419,5906476,6.993,-57.6588,1870,6.06,38.66,10,2024,2024-10-08
420,5906488,-6.5102,88.1041,212,12.61,34.98,6,2024,2024-06-23
421,5906474,50.4206,-34.1817,26,13.54,35.22,6,2024,2024-06-07
422,5906471,42.8328,27.4544,418,5.62,37.53,1,2025,2025-01-09
423,5906477,11.9086,48.0411,10,22.57,35.34,12,2024,2024-12-25
424,5906483,-51.4964,154.6364,1777,2.0,36.47,6,2024,2024-06-22
425,5906472,-25.9327,115.7799,57,25.51,35.82,2,2025,2025-02-15
426,5906479,66.2248,37.4259,118,-2.0,32.0,2,2024,2024-02-25
427,5906478,0.1427,-42.9396,83,20.71,36.76,12,2024,2024-12-12
428,5906485,35.7822,-18.859,12,11.98,35.8,2,2024,2024-02-26
429,5906480,-56.9319,142.2089,45,10.37,33.91,2,2024,2024-02-12
430,5906483,33.9607,21.0228,38,21.6,38.16,5,2024,2024-05-03
431,5906488,8.5061,-59.2486,19,23.37,36.61,12,2024,2024-12-12
432,5906476,76.0759,120.2086,32,7.08,33.7,4,2024,2024-04-29
433,5906478,70.3561,11.696,142,-0.28,33.91,8,2024,2024-08-26
434,5906470,56.316,-21.6733,1397,2.0,37.47,1,2024,2024-01-03
435,5906472,77.0661,53.1592,37,1.96,33.52,1,2024,2024-01-04
436,5906485,3.2429,98.4151,27,27.53,34.74,6,2024,2024-06-26
437,5906488,58.4438,-29.312,98,12.56,36.08,1,2024,2024-01-23
438,5906480,29.4219,-33.1513,40,27.87,35.75,9,2024,2024-09-06
439,5906486,69.6013,84.8175,1520,2.0,31.77,3,2025,2025-03-22
440,5906472,37.188,-18.7906,14,22.68,33.71,3,2025,2025-03-16
441,5906489,9.1929,63.4513,1620,2.92,36.24,3,2025,2025-03-18
442,5906482,73.2262,-151.5121,42,7.04,32.92,7,2024,2024-07-23
443,5906484,19.6388,-11.3903,22,26.16,35.76,7,2024,2024-07-11
444,5906476,7.0539,-81.0972,1961,5.42,36.99,1,2024,2024-01-14
445,5906482,-59.4759,69.3662,136,0.93,34.24,5,2024,2024-05-16
446,5906484,7.8328,51.7362,33,19.93,34.61,5,2024,2024-05-12
447,5906487,-30.2987,-149.9492,219,-2.0,34.88,1,2024,2024-01-29
448,5906473,17.483,-59.3694,35,27.91,36.05,8,2024,2024-08-13
449,5906485,21.4203,49.4483,21,23.26,34.81,7,2024,2024-07-24
450,5906483,-23.1068,86.0874,116,14.26,34.64,5,2024,2024-05-25
451,5906481,5.1651,-83.8564,33,24.72,35.13,12,2024,2024-12-07
452,5906489,77.4032,-66.0632,45,-0.28,31.89,1,2024,2024-01-04
453,5906476,26.8635,-23.6404,71,25.08,36.63,7,2024,2024-07-23
454,5906482,60.9132,-54.5091,850,-2.0,35.56,8,2024,2024-08-31
455,5906485,75.399,-176.9351,1337,2.0,34.21,12,2024,2024-12-20
456,5906481,19.3574,-48.2415,70,22.49,36.66,11,2024,2024-11-24
457,5906473,26.9983,15.1185,43,14.31,34.71,9,2024,2024-09-16
458,5906483,31.6642,32.1999,18,17.05,38.59,8,2024,2024-08-03
459,5906481,50.5976,45.8083,38,11.89,34.02,8,2024,2024-08-07
460,5906487,50.0817,-46.2112,1341,2.09,34.89,1,2024,2024-01-15
461,5906478,16.7752,93.8139,14,26.49,35.33,1,2025,2025-01-17
462,5906488,20.6664,68.0466,91,10.98,33.61,8,2024,2024-08-12
463,5906483,79.199,-63.7539,32,-0.12,30.22,1,2024,2024-01-25
464,5906475,39.0563,14.4057,164,9.62,38.17,1,2024,2024-01-31
465,5906484,42.0859,-51.1317,1960,2.0,36.7,6,2024,2024-06-20
466,5906483,-2.3775,-174.0616,18,27.2,34.83,2,2025,2025-02-14
467,5906488,60.3153,-39.0492,49,14.67,36.26,11,2024,2024-11-29
468,5906474,58.8776,-25.3208,1792,2.0,36.49,1,2024,2024-01-11
469,5906485,40.6164,-68.1746,150,2.06,34.38,6,2024,2024-06-10
470,5906474,-52.0642,147.0113,83,-2.0,34.66,1,2024,2024-01-19
471,5906471,-5.0439,-46.7087,895,8.32,37.25,3,2024,2024-03-13
472,5906479,39.6956,22.8534,112,17.08,38.75,6,2024,2024-06-28
473,5906474,70.0343,75.1175,138,-2.0,34.13,7,2024,2024-07-25
474,5906472,33.14,18.01,39,17.06,38.2,1,2024,2024-01-22
475,5906485,-32.5049,0.3292,345,-2.0,34.56,12,2024,2024-12-17
476,5906481,-3.8472,-90.0108,32,28.13,34.72,4,2024,2024-04-05
477,5906485,41.1184,-67.8847,144,6.59,34.72,1,2024,2024-01-14
478,5906477,78.2178,-23.3404,21,4.54,34.46,7,2024,2024-07-02
479,5906472,-47.859,11.9036,1168,2.0,35.61,9,2024,2024-09-07
480,5906475,39.5861,-62.6178,796,-2.0,36.26,1,2024,2024-01-24
481,5906483,14.3024,-38.8427,30,25.53,36.62,1,2024,2024-01-10
482,5906471,14.171,83.2383,556,6.14,36.33,2,2024,2024-02-04
483,5906471,-56.122,-156.2667,385,-2.0,35.09,10,2024,2024-10-24
484,5906478,42.1375,29.8486,824,-2.0,39.45,11,2024,2024-11-17
485,5906475,36.8476,10.1628,1781,2.0,38.86,6,2024,2024-06-18
486,5906479,-3.9043,-48.25,419,13.77,35.94,2,2024,2024-02-07
487,5906473,17.9647,-54.6554,1803,3.93,38.65,1,2024,2024-01-06
488,5906475,1.3596,-177.9429,209,15.85,35.63,6,2024,2024-06-05
489,5906474,3.5244,57.6277,380,6.88,34.89,10,2024,2024-10-19
490,5906488,64.9072,-16.7715,281,-2.0,35.55,2,2025,2025-02-10
491,5906472,49.3227,-30.1297,219,8.01,34.44,11,2024,2024-11-02
492,5906488,-2.0888,-18.5815,349,12.84,37.07,12,2024,2024-12-30
493,5906483,33.3652,13.1703,1984,2.0,40.0,8,2024,2024-08-22
494,5906479,44.1924,-54.7914,18,15.1,36.15,10,2024,2024-10-17
495,5906485,79.9703,128.8429,1067,2.0,33.37,3,2025,2025-03-28
496,5906482,25.5989,43.8858,1756,2.0,36.32,9,2024,2024-09-23
497,5906474,44.2684,-51.2186,27,20.52,36.35,9,2024,2024-09-27
498,5906471,71.0507,136.1601,287,-2.0,31.36,1,2025,2025-01-13
499,5906487,2.0356,-82.9382,259,13.58,35.43,10,2024,2024-10-26
500,5906474,37.2796,4.0251,296,2.26,38.51,3,2025,2025-03-02
501,5906485,42.5523,18.0499,1465,2.0,38.82,9,2024,2024-09-01
502,5906484,77.2721,104.4213,13,5.6,32.15,9,2024,2024-09-19
503,5906489,56.9435,-27.4695,613,7.32,34.16,8,2024,2024-08-18
504,5906489,9.2441,-136.7989,91,25.7,35.55,7,2024,2024-07-05
505,5906487,-3.8613,-143.5455,1966,6.27,36.3,9,2024,2024-09-28
506,5906471,1.6248,94.3922,92,23.28,35.83,10,2024,2024-10-17
507,5906481,77.1443,-25.9931,89,-1.55,33.61,1,2024,2024-01-18
508,5906477,56.9307,117.5708,97,17.66,34.34,11,2024,2024-11-17
509,5906470,46.884,-45.0165,192,-0.64,34.13,1,2025,2025-01-01
510,5906475,13.5642,41.9773,1967,2.0,37.15,3,2025,2025-03-23
511,5906477,38.0674,34.6992,466,9.86,38.02,5,2024,2024-05-12
512,5906476,4.6123,106.2081,1189,6.22,35.76,9,2024,2024-09-21
513,5906475,51.2675,-66.9387,56,17.14,35.96,8,2024,2024-08-06
514,5906472,2.1917,70.9626,409,9.9,35.46,8,2024,2024-08-20
515,5906475,33.7102,39.2871,71,18.08,38.93,2,2024,2024-02-20
516,5906473,75.0683,-108.7289,103,0.93,30.41,4,2024,2024-04-28
517,5906470,23.0226,-30.5824,30,23.27,36.36,3,2025,2025-03-16
518,5906476,-8.3302,-29.2513,35,24.91,36.02,5,2024,2024-05-08
519,5906484,-49.0367,59.3881,96,3.38,34.13,5,2024,2024-05-01
520,5906475,-26.2104,110.0313,406,11.72,35.24,11,2024,2024-11-24
521,5906485,21.8179,-31.979,65,25.95,36.9,3,2024,2024-03-02
522,5906486,2.1647,-162.4214,1698,4.61,36.37,8,2024,2024-08-10
523,5906474,43.453,-13.1481,25,17.19,33.8,5,2024,2024-05-08
524,5906474,69.3852,-96.841,22,5.22,34.03,7,2024,2024-07-03
525,5906489,23.9982,-47.5206,37,9.77,34.43,2,2024,2024-02-22
526,5906472,50.6578,-29.6244,133,6.61,36.57,4,2024,2024-04-21
527,5906479,-44.997,37.8928,90,7.85,34.74,3,2024,2024-03-08
528,5906483,-31.7981,-170.7408,59,4.77,34.51,1,2024,2024-01-02
529,5906488,-4.4402,105.8235,43,19.51,35.99,6,2024,2024-06-30
530,5906484,1.203,-15.3041,22,28.8,36.03,9,2024,2024-09-04
531,5906482,22.7305,-69.1097,57,9.6,34.19,11,2024,2024-11-30
532,5906480,-49.6515,159.4815,1642,2.0,36.27,9,2024,2024-09-24
533,5906473,44.6281,-33.1231,1904,2.0,38.3,12,2024,2024-12-05
534,5906488,7.8615,-157.469,32,25.91,34.7,4,2024,2024-04-14
535,5906481,25.5348,82.6564,235,2.21,34.37,11,2024,2024-11-04
536,5906482,76.1456,134.4342,97,1.99,31.51,1,2025,2025-01-17
537,5906484,-9.8785,-87.1203,1823,4.36,37.06,10,2024,2024-10-18
538,5906471,39.0868,20.5399,15,18.1,38.34,8,2024,2024-08-22
539,5906482,56.8638,-22.7933,966,-2.0,35.62,6,2024,2024-06-04
540,5906488,-4.9035,71.3277,90,19.33,35.21,8,2024,2024-08-26
541,5906487,1.0064,-100.8556,47,26.26,35.35,12,2024,2024-12-12
542,5906473,41.5087,25.9518,48,21.34,38.27,2,2024,2024-02-15
543,5906475,65.5255,95.1594,21,-1.76,32.73,1,2025,2025-01-21
544,5906474,34.6777,1.3878,22,19.1,38.2,2,2025,2025-02-08
545,5906478,-9.5143,-112.2549,51,29.13,34.57,3,2025,2025-03-08
546,5906477,52.5682,-42.9434,28,10.46,34.77,9,2024,2024-09-16
547,5906481,55.6031,10.1208,119,5.61,34.12,5,2024,2024-05-17
548,5906481,5.7495,112.8383,56,18.93,35.56,9,2024,2024-09-14
549,5906487,-51.7809,-121.1334,394,-2.0,34.91,5,2024,2024-05-24
550,5906474,42.6647,35.4975,921,-0.81,38.37,12,2024,2024-12-03
551,5906483,44.7632,-50.2058,117,14.87,34.73,9,2024,2024-09-29
552,5906474,25.7548,-30.52,172,14.61,37.06,3,2025,2025-03-24
553,5906476,-9.6117,-22.0111,633,9.24,36.5,2,2024,2024-02-06
554,5906479,75.702,49.8774,177,-2.0,34.19,2,2024,2024-02-12
555,5906471,-4.6712,-56.3018,1614,5.24,37.21,12,2024,2024-12-09
556,5906475,33.6236,20.7869,29,16.73,38.57,12,2024,2024-12-18
557,5906487,55.8398,-63.7832,279,-2.0,34.49,2,2025,2025-02-27
558,5906472,19.7738,79.3176,1364,4.29,36.11,3,2025,2025-03-29
559,5906475,76.3348,-176.194,1405,2.0,31.98,1,2025,2025-01-26
560,5906479,-21.2935,110.3058,62,17.77,35.65,7,2024,2024-07-10
561,5906487,76.9179,-89.4709,70,-1.35,32.6,2,2025,2025-02-06
562,5906473,2.8068,-31.0872,340,13.44,36.47,1,2025,2025-01-22
563,5906479,45.4086,-48.2435,251,8.56,34.67,1,2025,2025-01-15
564,5906480,10.213,101.5996,31,21.53,35.64,2,2024,2024-02-06
565,5906471,54.8455,-15.7871,116,4.81,33.94,11,2024,2024-11-07
566,5906481,-3.9391,-154.7825,1456,7.51,35.6,10,2024,2024-10-29
567,5906488,33.8346,24.0069,107,19.21,38.55,4,2024,2024-04-10
568,5906475,7.5595,117.2092,22,21.1,35.07,9,2024,2024-09-14
569,5906476,58.5322,-19.4255,1151,2.0,37.07,1,2025,2025-01-11
570,5906486,-5.915,-82.6585,393,11.08,35.6,6,2024,2024-06-16
571,5906484,70.3081,8.9437,715,-2.0,34.35,6,2024,2024-06-02
572,5906484,63.2991,-15.9321,43,18.45,35.42,3,2024,2024-03-30
573,5906480,38.1703,13.3046,149,10.03,37.3,11,2024,2024-11-07
574,5906486,-55.0033,164.121,111,3.32,34.69,2,2025,2025-02-21
575,5906481,31.2594,12.6776,70,16.94,37.74,6,2024,2024-06-17
576,5906486,31.174,6.1001,35,21.72,34.13,5,2024,2024-05-30
577,5906479,-21.1716,110.55,85,21.21,35.37,9,2024,2024-09-20
578,5906471,9.5922,-97.4573,24,27.3,35.29,10,2024,2024-10-28
579,5906480,39.4748,10.6126,78,15.79,38.56,5,2024,2024-05-14
580,5906475,38.3819,24.6298,1927,2.0,39.15,10,2024,2024-10-24
581,5906482,66.7627,-32.8088,13,2.66,33.45,11,2024,2024-11-01
582,5906483,-38.6637,30.601,511,-2.0,34.55,3,2024,2024-03-22
583,5906471,-4.0602,-114.2468,105,21.87,34.65,3,2025,2025-03-04
584,5906488,32.3969,6.4464,76,17.23,38.4,9,2024,2024-09-17
585,5906483,24.6189,82.2422,87,11.25,34.29,1,2025,2025-01-26
586,5906484,-32.4169,-154.6314,1974,2.0,36.29,7,2024,2024-07-08
587,5906488,78.7488,-64.4902,43,3.79,33.69,9,2024,2024-09-20
588,5906474,-1.2214,-170.1691,46,25.22,34.51,6,2024,2024-06-01
589,5906470,42.4343,26.3178,1978,2.0,39.82,6,2024,2024-06-27
590,5906487,3.7529,-27.0118,452,8.71,37.45,3,2024,2024-03-01
591,5906476,-48.1216,-133.8866,20,6.59,34.56,1,2024,2024-01-12
592,5906484,38.5616,6.6204,552,1.45,37.64,11,2024,2024-11-16
593,5906486,16.3329,46.6577,61,22.2,35.32,12,2024,2024-12-20
594,5906471,-56.6121,45.2468,32,0.68,34.49,11,2024,2024-11-02
595,5906471,39.7385,16.7887,87,16.9,38.68,12,2024,2024-12-04
596,5906487,-57.6269,-67.737,547,-2.0,34.87,1,2025,2025-01-01
597,5906480,7.7292,-107.8774,546,10.51,35.79,9,2024,2024-09-01
598,5906486,46.0921,-75.1142,90,13.93,34.06,9,2024,2024-09-12
599,5906473,-44.2444,35.4053,1072,2.0,35.14,5,2024,2024-05-21
600,5906473,72.381,177.8653,135,-2.0,33.38,4,2024,2024-04-02
601,5906475,39.3562,8.5139,1506,2.0,40.0,1,2024,2024-01-27
602,5906472,48.2618,-53.9054,411,3.32,36.14,7,2024,2024-07-20
603,5906473,-2.3359,103.0446,27,25.35,34.71,2,2025,2025-02-20
604,5906473,69.6189,96.9251,46,-0.55,33.09,3,2025,2025-03-16
605,5906485,26.1825,102.7889,368,-0.95,33.89,2,2025,2025-02-13
606,5906476,24.3903,-79.3514,1773,2.0,36.37,11,2024,2024-11-08
607,5906489,53.387,-26.3274,83,16.24,34.96,7,2024,2024-07-28
608,5906473,12.9469,-19.9743,747,8.34,36.63,10,2024,2024-10-10
609,5906481,40.5684,20.4302,234,3.93,37.59,12,2024,2024-12-22
610,5906475,63.8056,-16.2804,69,8.15,35.59,5,2024,2024-05-26
611,5906480,45.2421,-59.793,1939,2.0,37.98,7,2024,2024-07-27
612,5906476,31.4574,2.7281,51,22.9,37.83,3,2025,2025-03-21
613,5906483,78.6872,26.2194,73,1.43,30.37,8,2024,2024-08-03
614,5906477,54.5986,61.7331,1358,2.0,35.69,4,2024,2024-04-21
615,5906471,26.6686,68.9836,143,13.2,34.98,12,2024,2024-12-23
616,5906485,47.8012,-92.0522,646,3.53,34.94,10,2024,2024-10-05
617,5906474,59.9279,-39.1831,17,10.04,35.17,2,2025,2025-02-04
618,5906483,30.8206,-17.1068,1510,2.0,37.11,6,2024,2024-06-04
619,5906478,-55.1023,159.0209,12,15.28,34.17,2,2024,2024-02-01
620,5906482,78.269,9.5901,271,-2.0,32.8,1,2024,2024-01-17
621,5906473,-1.0476,102.3613,126,16.02,35.14,8,2024,2024-08-11
622,5906483,-39.1028,74.4399,71,-0.4,34.0,1,2024,2024-01-11
623,5906470,44.0591,30.2479,96,18.79,37.59,6,2024,2024-06-10
624,5906485,1.6831,-39.3798,88,22.12,35.76,11,2024,2024-11-12
625,5906472,-53.2928,-59.9747,633,-2.0,34.68,2,2025,2025-02-26
626,5906473,67.9564,50.6769,99,-2.0,33.01,12,2024,2024-12-15
627,5906471,-33.5982,156.4285,104,3.06,34.14,6,2024,2024-06-19
628,5906480,58.1805,-42.2986,20,14.34,34.81,11,2024,2024-11-11
629,5906480,52.8085,-89.1478,40,19.9,34.59,4,2024,2024-04-17
630,5906485,56.0313,-102.6114,1715,2.0,35.88,12,2024,2024-12-26
631,5906476,-54.755,-2.3867,252,-2.0,34.71,4,2024,2024-04-14
632,5906487,-7.1081,-133.2514,21,29.13,35.48,3,2024,2024-03-28
633,5906473,2.7393,-91.3962,48,26.8,35.52,7,2024,2024-07-18
634,5906476,65.4306,-143.5049,65,1.31,32.64,7,2024,2024-07-22
635,5906476,-4.1223,-36.0613,233,14.14,37.09,1,2024,2024-01-04
636,5906475,-57.1082,30.7132,1685,2.0,35.97,11,2024,2024-11-23
637,5906475,25.895,-104.014,1800,2.0,35.4,2,2025,2025-02-11
638,5906474,18.6448,-33.1302,1726,4.29,37.25,6,2024,2024-06-10
639,5906488,69.9086,-65.9751,372,-2.0,32.63,1,2024,2024-01-28
640,5906479,-28.6776,119.6015,93,22.02,35.78,7,2024,2024-07-30
641,5906470,-43.4413,49.4566,33,6.66,34.12,9,2024,2024-09-05
642,5906470,73.5251,8.4727,25,0.7,34.23,12,2024,2024-12-05
643,5906476,-8.6857,-139.7268,32,29.2,34.65,1,2024,2024-01-25
644,5906488,-55.4006,-63.9824,20,7.25,34.72,9,2024,2024-09-19
645,5906489,-28.924,96.0198,51,23.33,34.55,10,2024,2024-10-14
646,5906474,-0.2912,96.7378,490,8.94,35.54,3,2025,2025-03-28
647,5906472,-58.9894,87.5891,385,-2.0,35.09,4,2024,2024-04-07
648,5906480,39.4717,11.2944,1389,2.0,39.58,10,2024,2024-10-31
649,5906475,40.5174,-114.744,1319,2.0,36.08,1,2024,2024-01-04
650,5906470,76.1325,25.1039,48,2.36,33.99,10,2024,2024-10-06
651,5906477,32.6032,-59.6418,33,20.44,34.33,2,2025,2025-02-02
652,5906481,-2.9965,-112.3016,11,28.14,34.04,1,2025,2025-01-23
653,5906484,-53.0094,172.051,22,14.33,34.17,1,2024,2024-01-29
654,5906489,3.2773,-147.4716,95,22.14,35.32,3,2024,2024-03-24
655,5906474,9.1823,-168.6279,1186,5.34,35.66,11,2024,2024-11-10
656,5906488,-27.6362,117.8257,98,19.98,36.07,9,2024,2024-09-30
657,5906471,35.5078,-35.9937,394,0.72,36.08,7,2024,2024-07-15
658,5906487,37.015,0.986,327,2.25,38.93,2,2025,2025-02-22
659,5906474,39.843,35.6542,120,13.03,38.86,6,2024,2024-06-17
660,5906475,8.5477,-143.4883,357,12.91,34.41,6,2024,2024-06-23
661,5906474,32.9206,63.9404,91,11.25,34.39,3,2025,2025-03-28
662,5906471,37.4387,20.3091,1102,2.0,39.57,12,2024,2024-12-18
663,5906486,-14.4036,99.6406,85,22.32,35.97,7,2024,2024-07-10
664,5906482,-24.3357,107.2319,460,8.12,35.6,9,2024,2024-09-10
665,5906479,24.6931,-45.2013,273,12.48,36.13,12,2024,2024-12-13
666,5906480,35.3257,36.6037,32,23.69,37.67,3,2025,2025-03-11
667,5906489,14.6846,50.67,195,6.8,34.9,12,2024,2024-12-17
668,5906475,70.3022,33.7321,147,-2.0,31.28,8,2024,2024-08-26
669,5906480,36.3327,20.7903,1801,2.0,39.34,2,2025,2025-02-18
670,5906475,6.4745,-24.1944,1052,7.11,37.13,6,2024,2024-06-21
671,5906472,25.1411,61.8606,186,2.28,34.66,4,2024,2024-04-24
672,5906471,39.0884,107.0788,86,16.9,34.65,2,2024,2024-02-28
673,5906481,-24.5161,100.8266,73,23.58,35.04,2,2024,2024-02-26
674,5906475,-53.8015,55.5114,109,9.25,33.97,2,2025,2025-02-25
675,5906472,29.6969,25.291,38,15.43,35.02,2,2025,2025-02-03
676,5906483,-47.2913,8.1451,19,8.51,34.4,2,2024,2024-02-17
677,5906488,69.5305,-44.8569,517,-2.0,33.57,4,2024,2024-04-09
678,5906477,31.1956,10.4079,486,5.01,38.41,2,2024,2024-02-28
679,5906470,64.9811,-41.5546,1336,2.0,37.23,8,2024,2024-08-20
680,5906481,-31.2288,-164.148,569,-2.0,34.47,11,2024,2024-11-28
681,5906487,-56.3613,19.0133,36,6.31,34.74,3,2025,2025-03-23
682,5906479,25.3831,-37.8269,13,26.08,36.07,1,2025,2025-01-21
683,5906483,9.0559,-22.8489,296,15.16,36.26,8,2024,2024-08-11
684,5906488,-29.1265,93.6053,1541,2.0,36.81,11,2024,2024-11-03
685,5906476,47.5793,-102.1563,100,6.98,34.08,5,2024,2024-05-21
686,5906472,56.6642,-26.4029,295,2.95,34.84,1,2025,2025-01-02
687,5906474,-9.3145,-15.4975,1245,5.97,37.39,10,2024,2024-10-21
688,5906473,54.0352,-52.0767,23,11.68,34.99,2,2024,2024-02-01
689,5906479,-6.1826,-170.8473,1526,7.43,37.0,5,2024,2024-05-28
690,5906488,0.1791,79.938,414,11.21,35.7,11,2024,2024-11-20
691,5906470,60.4474,-29.1301,139,0.79,36.37,11,2024,2024-11-30
692,5906476,18.2008,-52.1006,454,11.17,36.33,12,2024,2024-12-21
693,5906472,44.9643,35.0922,1952,2.0,39.68,2,2025,2025-02-09
694,5906482,8.1156,60.0855,39,23.38,35.62,1,2025,2025-01-22
695,5906483,9.3388,-116.6511,19,26.13,35.2,3,2024,2024-03-18
696,5906489,29.6273,-31.9609,36,17.45,34.95,2,2024,2024-02-20
697,5906472,-44.353,-147.6101,24,2.68,33.97,2,2024,2024-02-18
698,5906480,65.8093,-97.1463,117,0.21,30.49,10,2024,2024-10-07
699,5906485,2.1372,-30.2521,32,27.9,36.9,9,2024,2024-09-05
700,5906484,70.4888,-26.0945,37,-0.47,32.11,2,2025,2025-02-10
701,5906472,76.289,53.0818,1393,2.0,31.59,2,2024,2024-02-07
702,5906481,-5.096,-31.55,35,25.14,35.77,10,2024,2024-10-18
703,5906481,72.9031,-68.1018,41,-0.98,31.22,1,2024,2024-01-11
704,5906484,40.7057,20.9079,1087,2.92,39.72,1,2025,2025-01-19
705,5906487,4.3351,-127.391,13,30.32,34.21,7,2024,2024-07-17
706,5906470,-2.2857,72.3288,49,24.21,35.6,7,2024,2024-07-02
707,5906478,-33.7704,-101.0207,312,-2.0,34.79,6,2024,2024-06-02
708,5906483,33.603,-8.6165,105,7.83,34.63,6,2024,2024-06-28
709,5906476,-52.9848,40.223,619,-2.0,34.92,3,2025,2025-03-18
710,5906474,42.1334,22.3062,23,24.1,37.13,7,2024,2024-07-01
711,5906485,41.0229,14.9122,49,17.27,33.9,10,2024,2024-10-22
712,5906489,37.3178,9.7238,29,22.77,38.76,6,2024,2024-06-18
713,5906473,71.0549,124.301,391,-2.0,34.02,4,2024,2024-04-17
714,5906489,71.7395,139.6532,48,-2.0,33.09,11,2024,2024-11-22
715,5906485,79.232,142.3719,188,-2.0,33.79,4,2024,2024-04-01
